uuid,ordering,Trefwoord,Titel,Beschrijving,Trefwoord (en),Titel (en),Beschrijving (en),Afbeelding,spacer,Afbeelding url,Linked media-uuid,Linked media-name,Linked media-folder,Linked media-filesize,Linked media-mimetype,Record notes-uuid,Record notes-modified_by-uuid,Record notes-modified_by-username,Record notes-modified_by-displayname,Record notes-modified_by-email,Record notes-modified_by-active,Record notes-modified_by-admin,Record notes-modified_time,Record notes-veldnaam,Record notes-notes
0199e8d2-824a-b19a-be6a-5ee3beb624b5,,bos_park,Bos park,Foto's waarin een bos- en/of parklandschap / natuurgebied centraal staat,forest_park,Forest park,Picture taken in a forest or park,NL-HlmNHA_1478_4842.jpg,,https://images.memorix.nl/ranh/thumb/500x500/e6499640-e8ec-4855-b222-21e7d9d25e28.jpg,e6499640-e8ec-4855-b222-21e7d9d25e28,NL-HlmNHA_1478_4842,62730a48-682e-b290-69d7-b86d8c03669c,72452,image/jp2,,,,,,,,,,
020c70ac-8e33-8820-4f8f-e6965b48ee71,,sneeuwlandschap,Sneeuwlandschap,Foto's waarin een winters stad- of natuurlandschap met sneeuw centraal staat,snow_landscape,Snow landscape,Scenes set in snow,NL-HlmNHA_1478_20031K00_20.jpg,,https://images.memorix.nl/ranh/thumb/500x500/10309297-acd9-28eb-3486-43957c03b74b.jpg,10309297-acd9-28eb-3486-43957c03b74b,NL-HlmNHA_1478_20031K00_20,267d5c8d-7463-f76a-f30e-33ee9dc9ac5f,180194,image/jp2,,,,,,,,,,
0261181d-00de-fbd5-7889-882d29340de3,,optocht,Optocht,Foto's van een optocht met of zonder praalwagens,parade,Parade,parade with floats,NL-HlmNHA_1478_1778.jpg,,https://images.memorix.nl/ranh/thumb/500x500/01f25d2e-6917-868c-225f-4573a3153dd2.jpg,01f25d2e-6917-868c-225f-4573a3153dd2,NL-HlmNHA_1478_1778,c2d6d79c-dd87-c8e6-2a65-675eb3b295a2,74270,image/jp2,,,,,,,,,,
02f9b8eb-0589-ec17-0761-8169a98791f7,,brug,Brug,"Foto's waarin een brug centraal staat. Heeft mogelijk overeenkomsten met de labels 'straat', 'rivier', 'boot'",bridge,Bridge,Picture should feature a bridge as a central element. Overlap with street/canal/river/boat,NL-HlmNHA_1478_3571.jpg,,https://images.memorix.nl/ranh/thumb/500x500/5e6c2920-86f8-b82c-0273-2e84b2273f98.jpg,5e6c2920-86f8-b82c-0273-2e84b2273f98,NL-HlmNHA_1478_3571,97b4ed8b-7f4c-b242-24a4-2ae629db0606,74353,image/jp2,,,,,,,,,,
0359ab43-10b3-88a9-afd2-3ca368008430,,catwalk,Catwalk,Foto's van modellen op een catwalk,catwalk,Catwalk,Models on a catwalk,NL-HlmNHA_1478_10175_02_G,,https://images.memorix.nl/ranh/thumb/500x500/40547983-22a0-8d90-50d2-2846def54143.jpg,40547983-22a0-8d90-50d2-2846def54143,NL-HlmNHA_1478_10175_02_G,f424e5c3-fae4-76c9-a36a-e4ced61a4ba5,90789,image/jp2,,,,,,,,,,
04c8f727-f4be-4673-47ef-c6cb161bb0b3,,fietsende_mensen,Fietsende mensen,Foto's waarin fietsende mensen centraal staan / alledaags en/of recreatief fietsen. Sportieve fietsers op een racefiets krijgen het label 'wielrennen' ,cycling,Cycling,Features bicycles or people riding bicycles.,NL-HlmNHA_1478_4565.jpg,,https://images.memorix.nl/ranh/thumb/500x500/38e8a5e5-c984-d052-3abd-b02532ad798f.jpg,38e8a5e5-c984-d052-3abd-b02532ad798f,NL-HlmNHA_1478_4565,f19faa70-1003-499f-0417-901eb47b2324,39082,image/jp2,,,,,,,,,,
06511001-cfb1-2434-97ad-88a8bc6badb6,,duinen,Duinen,Foto's van een duinlandschap. Heeft mogelijk overeenkomsten met het label 'strand',dunes,Dunes,Photos of dunes.,NL-HlmNHA_1478_07363_G,,https://images.memorix.nl/ranh/thumb/500x500/336364f9-e0f3-c6c3-f77b-f951eb8e244f.jpg,336364f9-e0f3-c6c3-f77b-f951eb8e244f,NL-HlmNHA_1478_07363_G,02983a77-648f-c6e6-7555-839e66d965be,92035,image/jp2,,,,,,,,,,
0748aced-128a-a382-b7bc-62c853c16119,,kerk_binnen,Kerk binnen,Binnenkant  / interieur van een kerk ,church_indoor,Church indoor,a picture taken inside a church,NL-HlmNHA_1478_2374.jpg,,https://images.memorix.nl/ranh/thumb/500x500/cde005d4-ade5-f9d1-6242-76e6bab73f9a.jpg,cde005d4-ade5-f9d1-6242-76e6bab73f9a,NL-HlmNHA_1478_2374,a0160ae0-c326-89bd-b47b-0f7db3f319c3,67305,image/jp2,,,,,,,,,,
086db4c8-b874-7d48-1944-e81f0030d0d6,,opgraving,Opgraving,Foto's van een (archeologische) opgraving,excavation,Excavation,Picture of an excavation. ,NL-HlmNHA_1478_3232,,https://images.memorix.nl/ranh/thumb/500x500/ae279565-2f5b-c4dd-0396-7180d8e9afec.jpg,ae279565-2f5b-c4dd-0396-7180d8e9afec,NL-HlmNHA_1478_3232,ed4f9156-03fd-c6b0-a6e0-22ed7a3b3e19,38021,image/jp2,,,,,,,,,,
0988d5f4-bb6f-b657-7e61-630e9eeb5d04,,boten,Boten,Foto's waarin één of meerdere vaartuigen (boot / schip) centraal staan. Heeft mogelijk overeenkomsten met het label 'scheepswerf',boats,Boats,picture focusing on one or multiple boats,NL-HlmNHA_1478_3283.jpg,,https://images.memorix.nl/ranh/thumb/500x500/e186519b-f52b-da5a-3def-2dbdb4a36aa2.jpg,e186519b-f52b-da5a-3def-2dbdb4a36aa2,NL-HlmNHA_1478_3283,0ffbd58b-6d00-3598-789e-dcea278aef90,39525,image/jp2,,,,,,,,,,
0b183ba6-f519-f1b0-0ddc-567830ca44d9,,schaatsen,Schaatsen,Mensen die schaatsen op natuurijs of een ijsbaan,ice_skating,Ice skating,People skating on ice,NL-HlmNHA_1478_4894.jpg,,https://images.memorix.nl/ranh/thumb/500x500/bc9195d1-12e3-f120-e75c-8ef6cdc7f499.jpg,bc9195d1-12e3-f120-e75c-8ef6cdc7f499,NL-HlmNHA_1478_4894,f01bee87-d914-764d-dfbb-be2fe0904b98,71684,image/jp2,,,,,,,,,,
0bfe4e84-90fa-72c7-ce6f-2d841f6a84a6,,auto_ongeluk,Auto ongeluk,Verkeersongeluk met een auto,car_accident,Car accident,Traffic accident involving an automobile,NL-HlmNHA_1478_4996.jpg,,https://images.memorix.nl/ranh/thumb/500x500/60783e90-7624-754d-8799-8a2b1b2238d2.jpg,60783e90-7624-754d-8799-8a2b1b2238d2,NL-HlmNHA_1478_4996,cc45278d-6d6c-e4b4-edc2-fdc893ba5f96,74509,image/jp2,,,,,,,,,,
0c304df9-a4c1-8f22-57bf-65b5e7edcbe6,,binnen,Binnen,"Foto's die binnen in een gebouw, ruimte, of van het interieur zijn genomen",,,,NL-HlmNHA_1478_10475K00_28,,https://images.memorix.nl/ranh/thumb/500x500/e50eeebe-8543-9368-7af7-ca27e9f2cac6.jpg,e50eeebe-8543-9368-7af7-ca27e9f2cac6,NL-HlmNHA_1478_10475K00_28,a9b849a9-1ab8-4809-8beb-364b004f5cd5,152415,image/jp2,,,,,,,,,,
1047c920-6143-666f-7526-529d662fdfbc,,historisch_toneelstuk,Historisch toneelstuk,"Mensen die toneelspelen verkleed in historische kostuums, al dan niet met toeschouwers. Heeft mogeljk overeenkomsten met de labels 'theater' en 'carnaval'",historical_play,Historical play,People dressed up in historical garment enacting historical plays,NL-HlmNHA_1478_04372_G.jpg,,https://images.memorix.nl/ranh/thumb/500x500/e981d41f-9016-2a95-a68a-467a0e742514.jpg,e981d41f-9016-2a95-a68a-467a0e742514,NL-HlmNHA_1478_04372_G,8c5c5999-4995-f735-79c0-d3834616f3bb,90294,image/jp2,,,,,,,,,,
11c9339a-8275-c93b-8e58-30098d44609b,,speeltuin,Speeltuin,"Speelplaats voor kinderen, met of zonder spelende kinderen / speeltoestellen / speelveld",playground,Playground,People/Children playing in a playground.,NL-HlmNHA_1478_07886_01_G.jpg,,https://images.memorix.nl/ranh/thumb/500x500/3417bdfd-ba10-441e-5858-65ce7d08fcc7.jpg,3417bdfd-ba10-441e-5858-65ce7d08fcc7,NL-HlmNHA_1478_07886_01_G,86d9db05-ca5e-da37-a6d2-c51a364a01fa,174931,image/jp2,,,,,,,,,,
12ab16d1-2d0d-1e11-7cae-22a29ab9ce71,,keuken,Keuken,Foto's van een keuken / aanrecht / fornuis met of zonder mensen die eten bereiden / koken,kitchen,Kitchen,"People in kitchen, preparing food",NL-HlmNHA_1478_08562_G.jpg,,https://images.memorix.nl/ranh/thumb/500x500/5c2ac3e4-2218-0a26-d06f-c910e7e7b8f9.jpg,5c2ac3e4-2218-0a26-d06f-c910e7e7b8f9,NL-HlmNHA_1478_08562_G,668d5f3d-04f1-4be2-ca48-d67163509994,92379,image/jp2,,,,,,,,,,
169266ec-658f-c05e-7560-27327865a82f,,theater,Theater,Toneelopvoering voor publiek / podium en/of theaterzaal / acteurs die toneelspelen met toeschouwers / toeschouwers in een theaterzaal. Heeft mogelijk overeenkomsten met het label 'historisch_toneelstuk' en 'amfitheater',theater,Theater,Plays performed in a theatre setting,NL-HlmNHA_1478_02126_G.jpg,,https://images.memorix.nl/ranh/thumb/500x500/0828a469-1c42-8a91-1524-bd5265a37faf.jpg,0828a469-1c42-8a91-1524-bd5265a37faf,NL-HlmNHA_1478_02126_G,731a2721-9c38-ec93-9b99-ae34c73d939b,91077,image/jp2,,,,,,,,,,
19d24d3d-edf3-dceb-0182-0b1836a0ea4f,,begrafenis,Begrafenis,"Foto's van een begrafenis / plechtigheid rondom een ter aarde bestelling. Heeft mogelijk overeenkomsten met de labels 'begraafplaats', 'herdenking', 'optocht', 'bloemen' en/of 'kerk_binnen'",funeral,Funeral,"Pictures of a funeral. Similar to memorial and cemetery. Here we only choose pictures that show a casket or burial itself.Overlap with memorial, parade, cemetery, flowers, church indoor",NL-HlmNHA_1478_03546_G.jpg,,https://images.memorix.nl/ranh/thumb/500x500/1e01e2d3-2ed1-aa03-f2de-fe108465a331.jpg,1e01e2d3-2ed1-aa03-f2de-fe108465a331,NL-HlmNHA_1478_03546_G,81ad8b06-907e-1c9d-7c84-f21a47ff0b88,93866,image/jp2,,,,,,,,,,
19dd0c73-e0c7-50d8-4a0b-32b470ecf44a,,strand,Strand,Foto's van een kust- en/of strandlandschap / zand en/of branding. Heeft mogelijk overeenkomsten met het label 'duinen',beach,Beach,"If the beach is the picture's main focus, we select beach. ",NL-HlmNHA_1478_01612_G.jpg,,https://images.memorix.nl/ranh/thumb/500x500/75fe0dec-2fd8-b9ce-9d18-4d6e3b3aa7df.jpg,75fe0dec-2fd8-b9ce-9d18-4d6e3b3aa7df,NL-HlmNHA_1478_01612_G,b096b0e2-e3a3-a477-d3ca-da24599ddf45,91051,image/jp2,,,,,,,,,,
1d6c19c6-343a-1bf7-c7d4-7ac4bcbe511d,,maquette,Maquette,Foto's waarop een maquette centraal staat,maquette,Maquette,a picture of a maquette,NL-HlmNHA_1478_02612K00_25,,https://images.memorix.nl/ranh/thumb/500x500/e12b8fde-8b47-1451-d9be-6860058b31ef.jpg,e12b8fde-8b47-1451-d9be-6860058b31ef,NL-HlmNHA_1478_02612K00_25,92319fae-b562-af2e-4ef8-78c71dd24242,95291,image/jp2,,,,,,,,,,
1da309e9-56e8-882f-b48d-b88bd69e3fab,,cafe,Cafe,Binnen- of buitenkant van een café / bar / terras / het serveren of nuttigen van drankjes. Heeft mogelijk overeenkomsten met het label 'etende_mensen',bar,Bar,Area where drinks are served/consumed. ,NL-HlmNHA_1478_2938.jpg,,https://images.memorix.nl/ranh/thumb/500x500/1af9da4e-61cd-b68d-f5c6-4c104af00333.jpg,1af9da4e-61cd-b68d-f5c6-4c104af00333,NL-HlmNHA_1478_2938,f46cbc1e-aa41-df9f-cb6b-b29232f5796f,38821,image/jp2,,,,,,,,,,
1deda0df-3044-4c88-6734-f142d36e45ec,,scheepswerf,Scheepswerf,"Werkplaats voor het sleutelen aan vaartuigen (schepen / boten). Heeft mogelijk overeenkomsten met de labels 'boten', 'haven'",shipyard,Shipyard,Construction area for ships. ,NL-HlmNHA_1478_09409_G.jpg,,https://images.memorix.nl/ranh/thumb/500x500/f62384ba-bd92-1ab7-cc2a-69bef05c5e7a.jpg,f62384ba-bd92-1ab7-cc2a-69bef05c5e7a,NL-HlmNHA_1478_09409_G,0484a225-dfff-c572-20d7-dff5c6247c4d,92284,image/jp2,,,,,,,,,,
1f46c601-f2d8-cdc8-4fb6-f0902ab398dd,,casino,Casino,"Foto’s van een casino, met of zonder mensen. Heeft mogelijk overeenkomsten met het label ‘kaartspel’",casino,Casino,,NL-HlmNHA_1478_14605K00_11,,https://images.memorix.nl/ranh/thumb/500x500/894f0628-5317-3cb2-3618-25b916f6643e.jpg,894f0628-5317-3cb2-3618-25b916f6643e,NL-HlmNHA_1478_14605K00_11,a9b849a9-1ab8-4809-8beb-364b004f5cd5,130099,image/jp2,,,,,,,,,,
1f83148f-2618-e653-12bf-7395f3496f23,,standbeeld,Standbeeld,"Foto's waarin een driedimensionaal beeldhouwwerk, sculptuur of standbeeld centraal staat",statue,Statue,Pictures of sculptures/statues,NL-HlmNHA_1478_4186,,https://images.memorix.nl/ranh/thumb/500x500/926fe01a-0d35-0292-d4db-1c14212c9cca.jpg,926fe01a-0d35-0292-d4db-1c14212c9cca,NL-HlmNHA_1478_4186,677e4d34-9277-e4ab-c737-cdcf010b8b08,38616,image/jp2,,,,,,,,,,
20f2779d-9c21-0052-9289-52040fb4d54e,,herdenking,Herdenking,Foto's van een herdenkingsceremonie / gedenktekens en -monumenten. Heeft mogelijk overeenkomsten met het label 'begrafenis',memorial,Memorial,Depicting a memorial site.,NL-HlmNHA_1478_09624_03_G.jpg,,https://images.memorix.nl/ranh/thumb/500x500/916bc18e-9298-e487-fa86-739fe471bfc7.jpg,916bc18e-9298-e487-fa86-739fe471bfc7,NL-HlmNHA_1478_09624_03_G,7db26189-cc10-f9bc-f34c-b77763251254,91764,image/jp2,,,,,,,,,,
220f2447-3e8f-79dd-4005-c613c55973d3,,vuilnisbelt,Vuilnisbelt,Foto’s waarin een vuilnisbelt of vuilstort centraal staan,,,,NL-HlmNHA_1478_03791K00_20,,https://images.memorix.nl/ranh/thumb/500x500/173042e5-6dd7-5c45-a341-afbe7d535104.jpg,173042e5-6dd7-5c45-a341-afbe7d535104,NL-HlmNHA_1478_03791K00_20,a9b849a9-1ab8-4809-8beb-364b004f5cd5,81528,image/jp2,,,,,,,,,,
227d3a46-6018-7cd5-9d92-598256799b94,,dieren_overig,Dieren overig,"Foto's van dieren die niet vallen onder de labels 'eend', 'hond', 'kat', 'koe', 'konijn', 'paard', 'vogel' en 'zwaan'",animals,Animals,animals miscellaneous ,NL-HlmNHA_1478_5151.jpg,,https://images.memorix.nl/ranh/thumb/500x500/be9d6f53-6d75-cfad-5b8f-4964894db402.jpg,be9d6f53-6d75-cfad-5b8f-4964894db402,NL-HlmNHA_1478_5151,071d3354-b7fe-b88b-57f5-6805c2b691d6,71424,image/jp2,,,,,,,,,,
25fa0c76-63dd-58be-0265-8fcfa54db6e1,,sinterklaas,Sinterklaas,"Foto's van Sinterklaasfestiviteiten / foto's van Sinterklaas, pieten en/of het paard van Sinterklaas / Sinterklaasintocht / schoentje zetten",saint_niclaus,Saint niclaus,Pictures of the Saint Niclaus festivities,NL-HlmNHA_1478_2314.jpg,,https://images.memorix.nl/ranh/thumb/500x500/7e5705ef-3078-ca39-b978-028c95fa0ad7.jpg,7e5705ef-3078-ca39-b978-028c95fa0ad7,NL-HlmNHA_1478_2314,85cc9909-b60b-7bb8-1ff1-3cd8e28e6b3f,67482,image/jp2,,,,,,,,,,
2cb3db88-c09c-75da-8e3a-1e7fcf184a3c,,zaalvoetbal,Zaalvoetbal,Mensen die binnen voetbal spelen in een gymzaal / voetbalzaal. Heeft mogelijk overeenkomsten met het label 'voetbal',indoor_soccer,Indoor soccer,People playing indoor soccer,NL-HlmNHA_1478_20027K00_26.jpg,,https://images.memorix.nl/ranh/thumb/500x500/1aaf9678-513b-9228-d1b0-c65163cddd32.jpg,1aaf9678-513b-9228-d1b0-c65163cddd32,NL-HlmNHA_1478_20027K00_26,be356d5e-31d3-7fa2-eb88-2b67b70935cf,180224,image/jp2,,,,,,,,,,
2ce1cf5e-5fcf-1313-a758-73cef076f314,,ongeluk_brancard,Ongeluk brancard,Ongeluk / ongeval waarbij een (gewond) persoon op een brancard ligt,accident_stretcher,Accident stretcher,Accident involving an person on a stretcher,NL-HlmNHA_1478_04659_01_G.jpg,,https://images.memorix.nl/ranh/thumb/500x500/e331bdb8-7ae4-4721-0807-1d7a43eefe4c.jpg,e331bdb8-7ae4-4721-0807-1d7a43eefe4c,NL-HlmNHA_1478_04659_01_G,c9c26c73-b1bb-7535-0f39-1f2401bf9d00,171110,image/jp2,,,,,,,,,,
2efffa62-03ef-8c07-a898-9a996f30f08f,,windsurfen,Windsurfen,Foto's van mensen die windsurfen ,wind_surfing,Wind surfing,Pictures of people surfing,NL-HlmNHA_1478_24132K00_20,,https://images.memorix.nl/ranh/thumb/500x500/279c1651-e76c-8f65-f0c9-50bd926e998d.jpg,279c1651-e76c-8f65-f0c9-50bd926e998d,NL-HlmNHA_1478_24132K00_20,dbc55765-f2fb-1144-4159-f66778480814,98656,image/jp2,,,,,,,,,,
2fa16a49-b6ce-5bc4-1a2e-cb05b4242c95,,kapper,Kapper,Kapsalon en/of mensen die knippen / geknipt worden,hair_salon,Hair salon,Images that feature hairdressers or beauty salons,NL-HlmNHA_1478_3905.jpg,,https://images.memorix.nl/ranh/thumb/500x500/aaa3b0c3-6e0a-97f0-ee64-d0f9056eef51.jpg,aaa3b0c3-6e0a-97f0-ee64-d0f9056eef51,NL-HlmNHA_1478_3905,fe789982-fc55-f4a9-2ef8-581a167ed698,39369,image/jp2,,,,,,,,,,
38226bd1-158d-2be7-dd1e-154630710f05,,brand,Brand,Foto's van vuur en brand en/of afgebrande huizen / gebouwen,fire,Fire,"Pictures of fires, or building destroyed by fires. ",NL-HlmNHA_1478_03245_G.jpg,,https://images.memorix.nl/ranh/thumb/500x500/bd9a1101-464d-90c5-a526-3d41a14fd07b.jpg,bd9a1101-464d-90c5-a526-3d41a14fd07b,NL-HlmNHA_1478_03245_G,edb29beb-3de3-8204-e08a-92d4f4be07cc,170931,image/jp2,,,,,,,,,,
3aa4807e-e06f-ea00-96b4-69f55fb450b3,,biljart,Biljart,Foto’s van mensen die biljarten of snookeren. Heeft ook betrekking op foto's waarin sport met een biljarttafel centraal staat. Heeft mogelijk overeenkomsten met het label 'cafe',billiards,Billiards,,NL-HlmNHA_1478_14109K00_21,,https://images.memorix.nl/ranh/thumb/500x500/065e77c1-b8dd-118f-9cf9-432921c31fc4.jpg,065e77c1-b8dd-118f-9cf9-432921c31fc4,NL-HlmNHA_1478_14109K00_21,a9b849a9-1ab8-4809-8beb-364b004f5cd5,1503717,image/jp2,,,,,,,,,,
3aac1041-0758-22f5-a471-c76600055fb6,,tram,Tram,Foto's waarin een tram centraal staat,tram,Tram,Pictures of trams,NL-HlmNHA_1478_4945.jpg,,https://images.memorix.nl/ranh/thumb/500x500/8963897c-0b03-f527-b224-9d9a214a75c4.jpg,8963897c-0b03-f527-b224-9d9a214a75c4,NL-HlmNHA_1478_4945,46ec2bf6-bc8d-bb92-0704-c4f8047abe9e,45546,image/jp2,,,,,,,,,,
4056b08f-b889-75fd-d809-b3f0ecf3c1d0,,kermis,Kermis,Foto's van een kermis,fairground,Fairground,,NL-HlmNHA_1478_6528,,https://images.memorix.nl/ranh/thumb/500x500/10ac0340-dc90-c731-377f-a5c98d6d606b.jpg,10ac0340-dc90-c731-377f-a5c98d6d606b,NL-HlmNHA_1478_6528,960a2d03-6ce4-ad31-4221-57076dcefc15,46857,image/jp2,,,,,,,,,,
41c232c5-ba7c-87a9-2b7a-be37eb76af7e,,luchthaven,Luchthaven,,,,,,,,,,,,,,,,,,,,,,
42b2daf6-eaad-a3eb-ab9e-d31c080765c3,,bouwplaats,Bouwplaats,Plek in de openbare ruimte en/of buitenlucht waar constructiewerkzaamheden plaatsvinden omdat er iets gebouwd en/of afgebroken wordt ,construction_site,Construction site,"Construction site, this also includes pictures of demolitions.",NL-HlmNHA_1478_02699_G.jpg,,https://images.memorix.nl/ranh/thumb/500x500/94a37589-a951-f3e9-95cd-8a874da3f585.jpg,94a37589-a951-f3e9-95cd-8a874da3f585,NL-HlmNHA_1478_02699_G,c76cd419-7d25-3587-79f2-e581aaeac469,91035,image/jp2,,,,,,,,,,
43642043-b5da-888a-ccc7-f6715167a42a,,geestelijken,Geestelijken,"Foto's van een geestelijke, predikant, dominee en/of priester",clergy,Clergy,picture of clergymen (?),NL-HlmNHA_1478_08067_G.jpg,,https://images.memorix.nl/ranh/thumb/500x500/db80c7c7-b933-a2e2-e16a-062a23f32908.jpg,db80c7c7-b933-a2e2-e16a-062a23f32908,NL-HlmNHA_1478_08067_G,47cbad82-cb5c-b97c-be4a-e1031d85deae,90778,image/jp2,,,,,,,,,,
474f47b9-8ef4-5ece-6c43-c5a1020b6bfd,,boksen,Boksen,Foto's waarop mensen aan het boksen zijn,boxing,Boxing,People boxing,NL-HlmNHA_1478_07736K00_07,,https://images.memorix.nl/ranh/thumb/500x500/6710f3b8-e3f3-e969-c44c-ca12cc89f87a.jpg,6710f3b8-e3f3-e969-c44c-ca12cc89f87a,NL-HlmNHA_1478_07736K00_07,ffef9b56-d6b2-e56c-34f6-7a064676f847,120550,image/jp2,,,,,,,,,,
4bf7374b-084e-6d72-b196-d4e418254682,,vergaderruimte,Vergaderruimte,"Kamer of zaal met vergadertafel en -stoelen / mensen die (vaak) in een kring, al dan niet aan tafel, met elkaar in bespreking zijn",meeting_room,Meeting room,Setting features meeting table with people sitting around it,NL-HlmNHA_1478_2100.jpg,,https://images.memorix.nl/ranh/thumb/500x500/6b106633-5500-ebef-a81d-aea2752cf4cb.jpg,6b106633-5500-ebef-a81d-aea2752cf4cb,NL-HlmNHA_1478_2100,aac20f60-5d12-57b8-6949-48a0ec79f23e,64021,image/jp2,,,,,,,,,,
4e69c87b-3925-1869-c7c2-227208f46c74,,ziekenhuis,Ziekenhuis,Binnen- of buitenkant van een ziekenhuisgebouw / verplegingstehuis / medische attributen / arts en/of verplegers,hospital,Hospital,Pictures taken in a hospital/dentist/medical lab setting,NL-HlmNHA_1478_4742.jpg,,https://images.memorix.nl/ranh/thumb/500x500/dd53e375-c846-ae07-3fc0-9174061651d3.jpg,dd53e375-c846-ae07-3fc0-9174061651d3,NL-HlmNHA_1478_4742,f5a4f4fd-0cea-1a8f-e80c-57b324758355,39124,image/jp2,,,,,,,,,,
50359b71-5e1d-c81b-e550-e819280d3bcc,,mensen_op_een_boot,Mensen op een boot,"Mensen op een boot, schip of ander vaartuig",boat_deck,Boat deck,people on deck,NL-HlmNHA_1478_07405_01_G.jpg,,https://images.memorix.nl/ranh/thumb/500x500/235d7c54-0c43-628a-306a-60d8eeb0c298.jpg,235d7c54-0c43-628a-306a-60d8eeb0c298,NL-HlmNHA_1478_07405_01_G,e1e5a754-b583-3944-7972-6eccffd07270,90519,image/jp2,,,,,,,,,,
5059b072-8b5c-827a-9424-d69e55eb1a91,,kunstwerk,Kunstwerk,Foto's waarin een kunstwerk centraal staat en de omgeving van ondergeschikt belang is. Heeft mogelijk overeenkomsten met het label 'tentoonstelling'. Let op: foto's van driedemensionale sculpturen krijgen het label 'standbeeld' ,artwork,Artwork,"Artwork without people, the focus is on the art work.",NL-HlmNHA_1478_20029K00_35.jpg,,https://images.memorix.nl/ranh/thumb/500x500/59dcbf6d-66ed-d41a-9c00-ac9a1df1f522.jpg,59dcbf6d-66ed-d41a-9c00-ac9a1df1f522,NL-HlmNHA_1478_20029K00_35,a6ba8593-fb83-fe4e-0517-814c276d8b40,177334,image/jp2,,,,,,,,,,
5350aa7e-7ce2-2908-de09-edcfc1de2ce8,,motorfiets,Motorfiets,"Foto's waarin één of meerdere motorvoertuigen (op twee wielen) centraal staan, zoals een brommer / bromfiets / scooter. Ook motorraces vallen in deze categorie.",motorcycle,Motorcycle,Depicting motorcycle(s),NL-HlmNHA_1478_09125_G,,https://images.memorix.nl/ranh/thumb/500x500/c8f586ef-7776-68fb-f0e3-e14f2aae3954.jpg,c8f586ef-7776-68fb-f0e3-e14f2aae3954,NL-HlmNHA_1478_09125_G,73045649-156f-52b3-cb1b-61bd327618c6,90048,image/jp2,,,,,,,,,,
5366108c-5105-a18f-3644-5d361dddd0e4,,mensen_op_trap,Mensen op trap,Een persoon of meerdere personen op een trap ,people_on_stairs,People on stairs,,NL-HlmNHA_1478_1812,,https://images.memorix.nl/ranh/thumb/500x500/54ef358e-a2f3-cb46-2f45-9f22818ce164.jpg,54ef358e-a2f3-cb46-2f45-9f22818ce164,NL-HlmNHA_1478_1812,8c0db5d5-d8b7-b763-d42d-b2263151af8f,39698,image/jp2,,,,,,,,,,
